acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.68,-9.8,1.31,-0.1,-0.05,-0.02,STD
-0.88,-9.68,1.49,-0.1,-0.03,-0.01,STD
-0.77,-9.76,1.38,-0.08,-0.01,0.01,STD
-0.69,-9.78,1.32,-0.1,0.02,0.01,STD
-0.7,-9.73,1.43,-0.11,-0.03,0,STD
-0.62,-9.73,1.38,-0.09,-0.01,0.01,STD
-0.67,-9.77,1.34,-0.1,0.02,-0.01,STD
-0.62,-9.75,1.42,-0.1,-0.02,0,STD
-0.65,-9.72,1.39,-0.09,0,-0.02,STD
-0.54,-9.86,1.35,-0.09,-0.02,-0.05,STD
-0.82,-9.83,1.41,-0.09,-0.14,-0.07,STD
-0.99,-9.87,1.58,-0.07,-0.06,-0.03,STD
-1.03,-9.73,1.69,-0.04,0.05,0.04,STD
-0.78,-9.71,1.48,0.02,0.07,0.07,STD
-0.69,-9.8,1.49,0.01,0.07,0.05,STD
-0.74,-9.64,1.39,-0.01,0.04,0.08,STD
-0.68,-9.53,1.36,-0.01,-0.03,0.05,STD
-0.74,-9.61,1.19,-0.05,0,0.03,STD
-0.7,-9.6,1.25,-0.13,0.04,0.02,STD
-0.58,-9.76,1.23,-0.15,0.04,-0.02,STD
-0.84,-9.54,1.6,-0.24,-0.03,-0.03,STD
-0.67,-9.76,1.64,-0.13,-0.01,-0.09,STD
-0.79,-9.74,1.72,-0.21,-0.04,-0.07,STD
-0.86,-9.75,1.96,-0.13,-0.05,-0.12,STD
-0.88,-9.73,1.74,-0.09,-0.01,-0.07,STD
-0.92,-9.76,1.72,-0.08,-0.02,-0.1,STD
-0.99,-9.7,1.53,-0.07,-0.01,-0.05,STD
-0.92,-9.8,1.44,-0.04,0.02,-0.01,STD
-0.87,-9.77,1.36,-0.1,0.02,0,STD
-0.77,-9.71,1.45,-0.07,-0.02,0.01,STD
-0.79,-9.73,1.47,-0.09,-0.01,0.02,STD
-0.74,-9.66,1.39,-0.1,0,0.02,STD
-0.6,-9.69,1.47,-0.1,0.01,0.02,STD
-0.7,-9.63,1.4,-0.11,-0.05,-0.02,STD
-0.65,-9.72,1.49,-0.13,-0.01,-0.01,STD
-0.74,-9.76,1.36,-0.1,-0.02,-0.03,STD
-0.75,-9.7,1.58,-0.16,-0.04,0,STD
-0.75,-9.76,1.55,-0.08,0.03,-0.03,STD
-0.76,-9.77,1.57,-0.12,0,0,STD
-0.78,-9.78,1.53,-0.09,-0.02,0,STD
-0.78,-9.73,1.59,-0.09,0.07,-0.03,STD
-0.68,-9.75,1.43,-0.07,-0.04,0.01,STD
-0.79,-9.68,1.48,-0.1,-0.01,-0.03,STD
-0.71,-9.77,1.34,-0.05,-0.03,-0.03,STD
-0.92,-9.66,1.36,-0.15,-0.05,-0.01,STD
-0.8,-9.72,1.47,-0.06,-0.05,-0.01,STD
-0.85,-9.77,1.26,-0.13,-0.03,0.01,STD
-0.76,-9.69,1.6,-0.11,-0.05,0,STD
-0.79,-9.73,1.42,-0.1,-0.02,0.01,STD
-0.68,-9.75,1.55,-0.1,-0.02,-0.01,STD
-0.75,-9.7,1.46,-0.11,-0.03,0,STD
-0.62,-9.76,1.5,-0.07,-0.02,-0.01,STD
-0.7,-9.73,1.38,-0.12,0,-0.02,STD
-0.67,-9.68,1.51,-0.08,-0.02,-0.02,STD
-0.67,-9.78,1.36,-0.08,0.01,-0.05,STD
-0.84,-9.69,1.45,-0.12,-0.01,-0.03,STD
-0.74,-9.73,1.48,-0.09,0.01,-0.02,STD
-0.74,-9.74,1.35,-0.1,0.02,-0.03,STD
-0.8,-9.69,1.53,-0.13,-0.02,-0.02,STD
-0.82,-9.74,1.37,-0.08,-0.01,-0.02,STD
-0.79,-9.77,1.41,-0.13,0.03,-0.02,STD
-0.83,-9.69,1.48,-0.09,-0.03,0.01,STD
-0.73,-9.77,1.37,-0.11,-0.01,-0.01,STD
-0.78,-9.71,1.53,-0.11,0,0.01,STD
-0.62,-9.78,1.42,-0.07,0,0,STD
-0.69,-9.71,1.43,-0.12,-0.03,-0.03,STD
-0.74,-9.74,1.5,-0.1,-0.05,-0.01,STD
-0.73,-9.7,1.38,-0.07,0.03,-0.03,STD
-0.7,-9.76,1.42,-0.1,-0.02,-0.02,STD
-0.78,-9.73,1.4,-0.09,-0.04,-0.03,STD
-0.79,-9.71,1.51,-0.11,0.01,-0.02,STD
-0.77,-9.76,1.34,-0.07,-0.01,-0.02,STD
-0.77,-9.72,1.4,-0.12,-0.01,0,STD
-0.72,-9.73,1.42,-0.08,0.02,-0.02,STD
-0.71,-9.69,1.38,-0.11,-0.02,0.01,STD
-0.6,-9.79,1.5,-0.09,0.01,-0.04,STD
-0.79,-9.73,1.33,-0.11,-0.03,-0.02,STD
-0.72,-9.71,1.55,-0.11,-0.04,-0.02,STD
-0.73,-9.72,1.38,-0.08,0.02,-0.03,STD
-0.78,-9.79,1.41,-0.1,-0.07,0,STD
-0.76,-9.71,1.43,-0.11,-0.01,-0.02,STD
-0.73,-9.76,1.42,-0.07,-0.02,0,STD
-0.78,-9.74,1.35,-0.11,-0.05,0,STD
-0.64,-9.74,1.51,-0.09,-0.02,0,STD
-0.72,-9.74,1.41,-0.09,-0.02,-0.01,STD
-0.63,-9.74,1.53,-0.1,-0.01,0.01,STD
-0.7,-9.69,1.39,-0.07,-0.02,-0.03,STD
-0.72,-9.71,1.47,-0.12,-0.04,-0.01,STD
-0.74,-9.74,1.43,-0.06,0.02,-0.02,STD
-0.72,-9.73,1.33,-0.11,-0.02,-0.01,STD
-0.76,-9.72,1.38,-0.1,-0.01,-0.02,STD
-0.73,-9.77,1.37,-0.09,0.02,-0.01,STD
-0.69,-9.74,1.33,-0.11,-0.01,-0.02,STD
-0.73,-9.72,1.53,-0.12,0.01,-0.01,STD
-0.71,-9.73,1.42,-0.09,0,-0.02,STD
-0.67,-9.76,1.5,-0.12,0,-0.01,STD
-0.76,-9.72,1.39,-0.09,-0.01,-0.05,STD
-0.81,-9.76,1.47,-0.1,-0.03,0,STD
-0.8,-9.75,1.34,-0.09,0,-0.03,STD
-0.71,-9.76,1.49,-0.1,0.03,0,STD
-0.74,-9.7,1.41,-0.07,-0.04,-0.01,STD
-0.69,-9.74,1.44,-0.1,0.01,-0.01,STD
-0.71,-9.71,1.38,-0.08,-0.02,-0.01,STD
-0.68,-9.75,1.32,-0.1,0.01,-0.03,STD
-0.69,-9.73,1.45,-0.09,-0.02,-0.01,STD
-0.73,-9.73,1.28,-0.1,0.01,-0.04,STD
-0.66,-9.75,1.44,-0.11,-0.02,-0.02,STD
-0.77,-9.7,1.41,-0.11,-0.04,-0.03,STD
-0.73,-9.75,1.48,-0.09,0.03,-0.01,STD
-0.71,-9.76,1.36,-0.09,0.02,-0.01,STD
-0.73,-9.73,1.38,-0.12,-0.03,-0.02,STD
-0.74,-9.74,1.51,-0.08,-0.01,0.01,STD
-0.68,-9.79,1.35,-0.11,0.03,-0.03,STD
-0.71,-9.73,1.54,-0.1,-0.03,0,STD
-0.68,-9.77,1.41,-0.08,0.01,-0.02,STD
-0.72,-9.67,1.46,-0.11,-0.02,-0.01,STD
-0.56,-9.79,1.44,-0.06,-0.01,-0.04,STD
-0.85,-9.7,1.43,-0.11,-0.05,-0.03,STD
-0.68,-9.72,1.62,-0.09,-0.03,0.01,STD
-0.68,-9.76,1.34,-0.06,0.04,-0.03,STD
-0.66,-9.74,1.39,-0.11,-0.06,0,STD
-0.62,-9.68,1.43,-0.09,-0.05,-0.01,STD
-0.66,-9.68,1.37,-0.11,0.01,-0.03,STD
-0.69,-9.75,1.42,-0.1,-0.08,-0.01,STD
-0.71,-9.72,1.35,-0.12,0.03,-0.01,STD
-0.49,-9.81,1.3,-0.1,-0.04,-0.03,STD
-0.55,-9.63,1.36,-0.18,-0.21,-0.08,STD
-0.85,-9.67,1.6,-0.12,-0.18,-0.09,STD
-1.08,-9.73,1.17,-0.14,-0.12,-0.05,STD
-0.82,-9.94,1.48,-0.15,-0.09,0.04,STD
-0.64,-9.84,1.37,-0.16,-0.13,0.01,STD
-0.93,-9.75,1.73,-0.14,-0.19,0.03,STD
-0.76,-9.87,1.41,-0.04,-0.09,0.05,STD
-0.68,-9.96,1.31,-0.1,-0.08,0.08,STD
-0.57,-9.7,1.56,-0.07,-0.19,0.08,STD
-0.72,-9.82,1.39,0,-0.12,0.05,STD
-0.63,-9.8,1.4,-0.06,-0.02,0.08,STD
-0.62,-9.81,1.38,-0.01,-0.03,0.08,STD
-0.52,-9.64,1.31,-0.05,-0.08,0.05,STD
-0.57,-9.6,1.51,-0.01,-0.04,0.03,STD
-0.5,-9.79,1.16,0,-0.07,-0.05,STD
-0.55,-9.7,1.28,-0.11,-0.15,-0.02,STD
-0.62,-9.64,1.47,-0.06,-0.05,-0.09,STD
-0.77,-9.66,1.35,-0.1,-0.04,-0.07,STD
-0.55,-9.61,1.49,-0.11,-0.1,-0.08,STD
-0.93,-9.6,1.62,-0.09,-0.22,-0.03,STD
-0.63,-9.8,2.08,-0.12,0.1,-0.14,STD
-1.17,-9.76,1.82,-0.02,0,0,STD
-0.65,-9.73,1.56,-0.08,0.08,0.01,STD
-0.67,-9.59,1.59,-0.05,0.11,-0.01,STD
-0.57,-9.69,1.18,-0.09,-0.03,0,STD
-0.61,-9.62,1.5,-0.16,-0.01,-0.04,STD
-0.68,-9.74,1.54,-0.12,-0.03,-0.03,STD
-0.69,-9.73,1.67,-0.18,0.01,-0.01,STD
-0.63,-9.69,1.91,-0.13,0.01,-0.02,STD
-0.64,-9.76,1.77,-0.1,-0.02,-0.02,STD
-0.62,-9.77,1.9,-0.1,-0.03,-0.01,STD
-0.69,-9.71,1.64,-0.06,-0.01,-0.04,STD
-0.71,-9.7,1.6,-0.1,-0.04,0.01,STD
-0.64,-9.71,1.48,-0.06,0.04,0,STD
-0.54,-9.74,1.37,-0.1,0.02,0,STD
-0.6,-9.68,1.56,-0.12,-0.03,0.01,STD
-0.54,-9.72,1.48,-0.08,0.03,-0.01,STD
-0.57,-9.72,1.56,-0.13,-0.01,-0.01,STD
-0.61,-9.65,1.61,-0.1,0.01,-0.02,STD
-0.59,-9.71,1.54,-0.11,0.02,-0.03,STD
-0.58,-9.79,1.63,-0.1,-0.03,-0.03,STD
-0.71,-9.71,1.48,-0.11,-0.03,-0.05,STD
-0.78,-9.69,1.62,-0.1,0,-0.02,STD
-0.72,-9.8,1.38,-0.08,0.02,-0.02,STD
-0.72,-9.73,1.54,-0.14,0,0.01,STD
-0.68,-9.72,1.57,-0.07,0.01,0,STD
-0.66,-9.79,1.41,-0.11,0.03,-0.01,STD
-0.62,-9.71,1.6,-0.13,-0.05,0.02,STD
-0.63,-9.68,1.57,-0.08,0.02,-0.04,STD
-0.66,-9.83,1.49,-0.09,-0.01,0,STD
-0.59,-9.9,1.63,-0.08,0.07,-0.03,STD
-0.81,-9.75,1.5,-0.05,0.02,-0.01,STD
-0.51,-9.78,1.54,-0.05,0.01,-0.01,STD
-0.85,-9.5,1.67,-0.06,-0.04,-0.05,STD
-0.75,-9.67,1.61,0,-0.01,0,STD
-0.91,-9.64,1.28,-0.06,0.13,-0.02,STD
-0.8,-9.64,1.47,-0.09,0.05,0.05,STD
-0.69,-9.73,1.45,-0.12,0.07,0.02,STD
-0.64,-9.69,1.54,-0.15,0.03,-0.01,STD
-0.69,-9.69,1.7,-0.13,-0.07,0.03,STD
-0.66,-9.8,1.79,-0.1,0.01,-0.04,STD
-0.75,-9.83,1.76,-0.1,-0.04,-0.02,STD
-0.71,-9.67,1.9,-0.11,-0.06,0.01,STD
-0.75,-9.74,1.78,-0.01,0.05,-0.02,STD
-0.69,-9.81,1.64,-0.06,-0.03,0.01,STD
-0.76,-9.63,1.81,-0.04,0.02,0.01,STD
-0.63,-9.72,1.52,0.01,0.06,0.01,STD
-0.69,-9.64,1.47,-0.09,0.03,0,STD
-0.56,-9.6,1.63,-0.05,0.01,-0.01,STD
-0.62,-9.61,1.41,-0.1,0.02,-0.04,STD
-0.63,-9.7,1.65,-0.11,-0.02,-0.05,STD
-0.74,-9.67,1.64,-0.13,-0.04,-0.06,STD
-0.86,-9.68,1.89,-0.15,-0.02,-0.05,STD
-0.75,-9.76,1.86,-0.07,0.03,-0.04,STD
-0.95,-9.78,1.71,-0.1,0.02,-0.05,STD
-0.83,-9.62,1.9,-0.1,-0.04,-0.01,STD
-0.76,-9.7,1.69,-0.03,0.04,-0.03,STD
-0.82,-9.69,1.61,-0.12,-0.07,-0.01,STD
-0.82,-9.65,1.65,-0.07,-0.06,-0.02,STD
-0.82,-9.66,1.62,-0.09,-0.01,0.02,STD
-0.66,-9.72,1.48,-0.11,-0.02,0,STD
-0.74,-9.59,1.78,-0.14,-0.04,0.02,STD
-0.67,-9.71,1.79,-0.08,-0.02,0,STD
-0.65,-9.77,1.8,-0.12,0.03,0,STD
-0.65,-9.65,1.91,-0.1,-0.01,0,STD
-0.61,-9.71,1.87,-0.07,0.04,-0.02,STD
-0.74,-9.66,1.69,-0.06,0.03,-0.03,STD
-0.7,-9.69,1.66,-0.09,0.02,-0.02,STD
-0.67,-9.66,1.66,-0.06,0.03,-0.05,STD
-0.79,-9.67,1.56,-0.11,0.01,-0.03,STD
-0.74,-9.69,1.7,-0.11,0.01,-0.05,STD
-0.84,-9.7,1.74,-0.09,-0.01,-0.01,STD
-0.84,-9.68,1.77,-0.13,0.01,-0.01,STD
-0.72,-9.73,1.81,-0.08,0.04,0,STD
-0.84,-9.69,1.71,-0.11,0.01,-0.01,STD
-0.75,-9.72,1.75,-0.08,-0.03,0.02,STD
-0.67,-9.73,1.67,-0.09,0,0,STD
-0.82,-9.67,1.73,-0.09,-0.05,0.04,STD
-0.62,-9.74,1.8,-0.08,0.06,0.01,STD
-0.61,-9.69,1.71,-0.07,0.02,0.01,STD
-0.57,-9.61,1.79,-0.1,-0.02,-0.01,STD
-0.64,-9.63,1.68,-0.05,0.04,-0.04,STD
-0.65,-9.7,1.65,-0.11,0.05,-0.03,STD
-0.52,-9.7,1.65,-0.08,0.05,-0.06,STD
-0.79,-9.62,1.7,-0.15,-0.05,-0.07,STD
-0.77,-9.67,1.82,-0.07,-0.03,-0.06,STD
-0.9,-9.77,1.6,-0.1,0.01,-0.05,STD
-0.84,-9.67,1.87,-0.16,-0.05,-0.03,STD
-0.82,-9.68,1.85,-0.07,0,-0.01,STD
-0.87,-9.7,1.73,-0.12,0,0.01,STD
